X,Y,NDVI,NDBI,NDWI,Albedo,TS,Month
439470,3069330,0.5313397892944557,-0.3116098894838783,0.017937441320353808,16272.01102362205,34.36838716536931,july
439500,3069330,0.4831052302799705,-0.28577406887723705,0.030226700251889168,15173.400787401575,35.2333831230398,july
439530,3069330,0.3456493734629348,-0.1894927536231884,-0.02572716824330298,14508.316141732283,36.08415705087225,july
439560,3069330,0.18412368068975768,-0.06723116910956885,-0.091533522472749,14121.05334645669,36.664685140030144,july
439590,3069330,0.05780119296333303,0.026147070301611196,-0.12237833435145591,13617.82598425197,36.85428988967692,july
439620,3069330,0.1114005138854669,-0.030380159895578396,-0.05088015432843019,12320.671456692913,36.67286176722956,july
439650,3069330,0.19506717923343356,-0.12731581214993537,0.02523425178587995,11745.023818897638,36.351511542256844,july
439680,3069330,0.14415481832543445,-0.08073491466409674,-0.0053639846743295016,12858.314173228346,35.9208938214104,july
439710,3069330,0.08476675769263253,-0.04171510449052421,0.024513172966781214,15162.336811023622,35.12275180671395,july
439740,3069330,0.06564895288797665,-0.05382005010941613,0.14135914498890906,14606.669488188974,34.436987295421886,july
439770,3069330,0.11899655553389224,0.008436753145785942,-0.07311835653698866,13542.125196850393,34.16523790185204,july
439800,3069330,0.11679391858100223,0.005374587997743267,-0.12220577350111028,13000.212795275591,34.14768747531082,july
439830,3069330,0.15908948391546998,-0.07206449554853116,-0.06370692564400615,13588.270866141733,34.183685280028726,july
439860,3069330,0.210828223459267,-0.10452377883747906,-0.06739710228501405,14983.26496062992,34.381791393835044,july
439890,3069330,0.20250258294110896,-0.07303831182134808,-0.0979033217823515,14919.334842519685,34.99056478893533,july
439920,3069330,0.16774231059945346,-0.06966340008521517,-0.07672049345068958,14796.988385826773,35.86880552348384,july
439950,3069330,0.15994402871570237,-0.06513966480446927,-0.06369472697107408,14199.175393700785,36.80524654077516,july
439980,3069330,0.12131214482594345,-0.02830394757372445,-0.0759829355471002,12857.561220472438,37.760570537451144,july
440010,3069330,0.04657070279424217,0.015496017378711079,-0.04239161007755053,11705.712795275591,38.74374453595976,july
440040,3069330,0.07534121929026387,-0.019554839822856156,-0.0469437652811736,13914.983464566929,39.439032428868074,july
440070,3069330,0.06424292501549267,-0.0046801872074883,-0.05305455288428795,14089.497244094488,39.965103577158004,july
440100,3069330,0.07210793399981767,0.024496792744967927,-0.09026369168356999,13931.56909448819,40.31152242406023,july
440130,3069330,0.06407944821270141,0.013923882774167883,-0.08780299123259412,14513.132086614172,40.577096462212864,july
440160,3069330,0.06057692307692308,0.013650351121748507,-0.09121482280529204,14668.161614173228,40.77121136914161,july
440190,3069330,0.07530032229709932,0.03352381955600032,-0.11318148231438943,14499.53464566929,40.87416047237457,july
440220,3069330,0.07893922776231052,0.03721548846897036,-0.117231066388361,14984.87716535433,40.93564858909457,july
440250,3069330,0.07303370786516854,0.03800820395659173,-0.11942299100019149,14527.780708661416,40.915743050898925,july
440280,3069330,0.07371727116238336,0.033412174102166764,-0.11438127090301003,13942.623228346456,40.810207464575,july
440310,3069330,0.11418337208571608,0.01672073870726229,-0.1029645697758496,13619.359448818897,40.58592646890742,july
440340,3069330,0.06842229014813073,0.04744602054363776,-0.09551299916391288,11611.55334645669,40.40860460871329,july
440370,3069330,0.05851413543721236,0.0592703502172881,-0.10430284316477523,11222.032677165356,40.21388781563235,july
440400,3069330,0.07065572580059545,0.1553136637066743,-0.2296868353022023,12727.120275590552,40.06341828939344,july
440430,3069330,0.06166901432645068,0.1354632945389436,-0.21644567394829725,13227.474606299213,40.00468282012122,july
440460,3069330,0.0574828705373242,0.13704717342044084,-0.2186150753106358,12758.526771653544,40.023855090151244,july
440490,3069330,0.06371044153875308,0.21169564362553717,-0.295570992990287,12642.280708661416,40.07847002866606,july
440520,3069330,0.06898582862686671,0.16387977993983577,-0.24886906061835085,13317.130118110234,40.29302993931492,july
440550,3069330,0.055590963812761136,0.026705843943845904,-0.09424661565626839,12470.208858267717,40.55443715237885,july
440580,3069330,0.06279975536743168,0.01752611063171363,-0.09431335699867753,13304.475590551181,40.610230259929494,july
440610,3069330,0.06166651749753871,0.028421656155295273,-0.11389603203020734,14079.259055118111,40.455137504141476,july
440640,3069330,0.06447506153280334,0.023005816368923973,-0.11310997586736453,14709.89783464567,40.26866177699759,july
440670,3069330,0.06881934268369269,0.026247407442725343,-0.11137121788494177,15820.565157480316,40.058127562908965,july
440700,3069330,0.06765775052900005,0.03352078779990668,-0.11010549029009829,15404.467716535433,39.841100139098955,july
440730,3069330,0.06632110579479,0.029573631690353794,-0.09276977534784285,13111.750196850395,39.60175890395925,july
440760,3069330,0.063284120052679,0.01312403499742666,-0.07410276271624064,12616.551377952756,39.356417596981885,july
440790,3069330,0.08834522595990486,0.009555026438665388,-0.08417132216014897,12857.31909448819,39.066126150099535,july
440820,3069330,0.12795199380565234,-0.004828418692878082,-0.08998825601879037,13506.408661417321,38.69220532400993,july
440850,3069330,0.1285973462345701,-0.015524471047661727,-0.07065675838521791,12381.097637795277,38.32710259945952,july
440880,3069330,0.09834414407155231,-0.01826466962985097,-0.061598951507208385,11087.745275590549,37.96296816933693,july
440910,3069330,0.18152130625248905,-0.05889071311299879,-0.008081667375584857,11321.023818897636,37.30507855814136,july
440940,3069330,0.14674819344080045,-0.028574989872549937,-0.017852036439397034,12679.95787401575,36.51186611184295,july
440970,3069330,0.10414340652524501,-0.02991205739412173,-0.05759507584084414,13677.213779527558,35.809668678848425,july
441000,3069330,0.11847600733151047,-0.046794150731158606,-0.06157734715557346,13917.837795275591,35.4968641895631,july
441030,3069330,0.16154311745404734,-0.012523951014967649,-0.12456760004369516,13721.579921259843,35.44097413790058,july
